id,generation,name,types,supertype,subtypes,hp,evolvesTo,rarity,attack_name,AVG_damage,gerarchic
ecard3-77,Second,Mantine,['Water'],Pokémon,['Basic'],60.0,,Common,Fin Smack|Aqua Sonic,30.0,Mantine
ecard3-78,Second,Meowth,['Colorless'],Pokémon,['Basic'],40.0,['Persian'],Common,Sudden Swipe,10.0,"Meowth, Persian"
ecard3-79,Second,Murkrow,['Darkness'],Pokémon,['Basic'],50.0,['Honchkrow'],Common,Evil Eye|Blindside,31.73951305368143,"Murkrow, Honchkrow"
ecard3-80,Second,Natu,['Psychic'],Pokémon,['Basic'],50.0,['Xatu'],Common,Foresight|Removal Beam,10.0,"Natu, Xatu"
ecard3-81,Second,Nidoran ♀,['Grass'],Pokémon,['Basic'],50.0,,Common,Call for Family|Scratch,10.0,"Nidoran ♀, Nidorina, Nidoqueen"
ecard3-82,Second,Nidoran ♀,['Grass'],Pokémon,['Basic'],50.0,,Common,Poison Sting,10.0,"Nidoran ♀, Nidorina, Nidoqueen"
ecard3-83,Second,Nidorina,['Grass'],Pokémon,['Stage 1'],80.0,['Nidoqueen'],Common,Tackle|Poison Claws,25.0,
ecard3-84,Second,Pikachu,['Lightning'],Pokémon,['Basic'],50.0,['Raichu'],Common,Max Voltage,31.73951305368143,"Pikachu, Raichu"
ecard3-85,Second,Pineco,['Grass'],Pokémon,['Basic'],40.0,['Forretress'],Common,Surprise Attack,20.0,"Pineco, Forretress"
ecard3-86,Second,Pineco,['Grass'],Pokémon,['Basic'],50.0,['Forretress'],Common,Double-edge,30.0,"Pineco, Forretress"
ecard3-87,Second,Poliwag,['Water'],Pokémon,['Basic'],40.0,['Poliwhirl'],Common,Sleep Bubble|Doubleslap,10.0,"Poliwag, Poliwhirl, Poliwrath, Politoed"
ecard3-88,Second,Poliwhirl,['Water'],Pokémon,['Stage 1'],70.0,"['Poliwrath', 'Politoed']",Common,Twiddle|Double Kick,31.73951305368143,
ecard3-89,Second,Raticate,['Colorless'],Pokémon,['Stage 1'],70.0,,Common,Scratch|Continuous Bite,20.0,
ecard3-90,Second,Rattata,['Colorless'],Pokémon,['Basic'],30.0,['Raticate'],Common,Call for Friends|Body Slam,10.0,"Rattata, Raticate"
ecard3-91,Second,Rhyhorn,['Fighting'],Pokémon,['Basic'],60.0,['Rhydon'],Common,Horn Attack|Retaliate,10.0,"Rhyhorn, Rhydon, Rhyperior"
ecard3-92,Second,Sandshrew,['Fighting'],Pokémon,['Basic'],40.0,['Sandslash'],Common,Double Scratch|Dig Under,31.73951305368143,"Sandshrew, Sandslash"
ecard3-93,Second,Sandslash,['Fighting'],Pokémon,['Stage 1'],70.0,,Common,Sand Trap|Poison Needle Rush,10.0,
ecard3-94,Second,Seel,['Water'],Pokémon,['Basic'],50.0,['Dewgong'],Common,Cold Breath,10.0,"Seel, Dewgong"
ecard3-95,Second,Seel,['Water'],Pokémon,['Basic'],50.0,['Dewgong'],Common,Double Headbutt|Ice Beam,10.0,"Seel, Dewgong"
ecard3-96,Second,Shuckle,['Grass'],Pokémon,['Basic'],30.0,,Common,Poisonous Saliva,10.0,Shuckle
ecard3-97,Second,Skarmory,['Metal'],Pokémon,['Basic'],60.0,,Common,Double Peck|Spinning Head,30.0,Skarmory
ecard3-98,Second,Slugma,['Fire'],Pokémon,['Basic'],50.0,['Magcargo'],Common,Tackle|Scorching Lava,10.0,"Slugma, Magcargo"
ecard3-99,Second,Slugma,['Fire'],Pokémon,['Basic'],50.0,['Magcargo'],Common,Singe,10.0,"Slugma, Magcargo"
ecard3-100,Second,Snorlax,['Colorless'],Pokémon,['Basic'],80.0,,Common,Continuous Tumble,31.73951305368143,Snorlax
ecard3-101,Second,Snubbull,['Colorless'],Pokémon,['Basic'],50.0,['Granbull'],Common,Scary Face|Bite,20.0,"Snubbull, Granbull"
ecard3-102,Second,Stantler,['Colorless'],Pokémon,['Basic'],60.0,,Common,Threaten|Antler Swipe,31.73951305368143,Stantler
ecard3-103,Second,Staryu,['Water'],Pokémon,['Basic'],40.0,['Starmie'],Common,Energy Healing|Doubleslap,31.73951305368143,"Staryu, Starmie"
ecard3-104,Second,Staryu,['Water'],Pokémon,['Basic'],50.0,['Starmie'],Common,Slap|Confuse Ray,10.0,"Staryu, Starmie"
ecard3-105,Second,Sunflora,['Grass'],Pokémon,['Stage 1'],70.0,,Common,Energy Plant|Trip Over,31.73951305368143,
ecard3-106,Second,Sunkern,['Grass'],Pokémon,['Basic'],40.0,['Sunflora'],Common,Rollout|Blot,10.0,"Sunkern, Sunflora"
ecard3-107,Second,Swinub,['Water'],Pokémon,['Basic'],50.0,['Piloswine'],Common,Ram|Freezing Breath,10.0,"Swinub, Piloswine, Mamoswine"
ecard3-108,Second,Swinub,['Fighting'],Pokémon,['Basic'],50.0,['Piloswine'],Common,Mud Slap|Overrun,10.0,"Swinub, Piloswine, Mamoswine"
ecard3-109,Second,Teddiursa,['Colorless'],Pokémon,['Basic'],40.0,['Ursaring'],Common,Surprise Attack|Rage,20.0,"Teddiursa, Ursaring"
ecard3-110,Second,Ursaring,['Colorless'],Pokémon,['Stage 1'],80.0,,Common,Bear Hug|Rend,30.0,
ecard3-111,Second,Venomoth,['Grass'],Pokémon,['Stage 1'],70.0,,Common,Healing Dust|Miracle Powder,30.0,
ecard3-112,Second,Venonat,['Grass'],Pokémon,['Basic'],50.0,['Venomoth'],Common,Double Spin|Supersonic,10.0,"Venonat, Venomoth"
ecard3-113,Second,Voltorb,['Lightning'],Pokémon,['Basic'],50.0,['Electrode'],Common,Magnetic Pull|Spin Tackle,30.0,"Voltorb, Electrode"
ecard3-114,Second,Weedle,['Grass'],Pokémon,['Basic'],40.0,['Kakuna'],Common,Fury Attack,31.73951305368143,"Weedle, Kakuna, Beedrill"
ecard3-115,Second,Weedle,['Grass'],Pokémon,['Basic'],50.0,['Kakuna'],Common,Entangling Thread|Poison Horn,31.73951305368143,"Weedle, Kakuna, Beedrill"
ecard3-116,Second,Yanma,['Grass'],Pokémon,['Basic'],60.0,['Yanmega'],Common,Agility|Triple Smash,10.0,"Yanma, Yanmega"
ecard3-117,Second,Zubat,['Grass'],Pokémon,['Basic'],40.0,['Golbat'],Common,Sound Waves|Flitter,31.73951305368143,"Zubat, Golbat, Crobat"
ecard3-118,Second,Zubat,['Grass'],Pokémon,['Basic'],50.0,['Golbat'],Common,Wing Attack|Poison Spray,10.0,"Zubat, Golbat, Crobat"
ecard3-H1,Second,Alakazam,['Psychic'],Pokémon,['Stage 2'],100.0,,Rare Holo,Psychic,31.73951305368143,
ecard3-H10,Second,Gyarados,['Water'],Pokémon,['Stage 1'],90.0,,Rare Holo,Dragon's Vengeance,50.0,
ecard3-H11,Second,Houndoom,['Darkness'],Pokémon,['Stage 1'],70.0,,Rare Holo,Ambush|Lonely Fang,31.73951305368143,
ecard3-H12,Second,Jolteon,['Lightning'],Pokémon,['Stage 1'],70.0,,Rare Holo,Thundershock|Thunderspark,25.0,
ecard3-H13,Second,Kabutops,['Fighting'],Pokémon,['Stage 2'],90.0,,Rare Holo,Dual Cut,31.73951305368143,
ecard3-H14,Second,Ledian,['Grass'],Pokémon,['Stage 1'],70.0,,Rare Holo,Pollen Shield|Swift,30.0,
ecard3-H15,Second,Machamp,['Fighting'],Pokémon,['Stage 2'],120.0,,Rare Holo,Drag Off|Hurricane Punch,20.0,
ecard3-H16,Second,Magcargo,['Fire'],Pokémon,['Stage 1'],80.0,,Rare Holo,Eruption|Fire Stream,60.0,
ecard3-H17,Second,Magcargo,['Fighting'],Pokémon,['Stage 1'],80.0,,Rare Holo,Crushing Lava,31.73951305368143,
ecard3-H18,Second,Magneton,['Lightning'],Pokémon,['Stage 1'],80.0,['Magnezone'],Rare Holo,Electric Blast,40.0,
ecard3-H19,Second,Magneton,['Metal'],Pokémon,['Stage 1'],70.0,['Magnezone'],Rare Holo,Bounce Off|Magnetic Wave,20.0,
ecard3-H2,Second,Arcanine,['Fire'],Pokémon,['Stage 1'],80.0,,Rare Holo,Shake|White Flames,40.0,
ecard3-H20,Second,Moltres,['Fire'],Pokémon,['Basic'],80.0,,Rare Holo,Collect Fire|Burning Tail,35.0,Moltres
ecard3-H21,Second,Nidoqueen,['Grass'],Pokémon,['Stage 2'],110.0,,Rare Holo,Double Claw,31.73951305368143,
ecard3-H22,Second,Piloswine,['Water'],Pokémon,['Stage 1'],90.0,['Mamoswine'],Rare Holo,Freezing Breath|Trample,30.0,
ecard3-H23,Second,Politoed,['Water'],Pokémon,['Stage 2'],110.0,,Rare Holo,Sudden Growth|Frog Hop|Energy Splash,70.0,
ecard3-H24,Second,Poliwrath,['Fighting'],Pokémon,['Stage 2'],110.0,,Rare Holo,Spiral Punch,31.73951305368143,
ecard3-H25,Second,Raichu,['Lightning'],Pokémon,['Stage 1'],80.0,,Rare Holo,Zzzap|Lightning Storm,50.0,
ecard3-H26,Second,Raikou,['Lightning'],Pokémon,['Basic'],70.0,,Rare Holo,Lightning Sphere,31.73951305368143,Raikou
ecard3-H27,Second,Rhydon,['Fighting'],Pokémon,['Stage 1'],90.0,['Rhyperior'],Rare Holo,Stomp|Giant Tail,100.0,
ecard3-H28,Second,Starmie,['Psychic'],Pokémon,['Stage 1'],80.0,,Rare Holo,Energy Burst|Star Back,40.0,
ecard3-H29,Second,Steelix,['Metal'],Pokémon,['Stage 1'],100.0,,Rare Holo,Squeeze|Metal Tail,40.0,
ecard3-H3,Second,Articuno,['Water'],Pokémon,['Basic'],80.0,,Rare Holo,Freeze Solid|Ice Cyclone,30.0,Articuno
ecard3-H30,Second,Umbreon,['Darkness'],Pokémon,['Stage 1'],70.0,,Rare Holo,Sharp Claws,31.73951305368143,
ecard3-H31,Second,Vaporeon,['Water'],Pokémon,['Stage 1'],70.0,,Rare Holo,Hypnosplash|Aqua Trick,25.0,
ecard3-H32,Second,Xatu,['Psychic'],Pokémon,['Stage 1'],80.0,,Rare Holo,Warp Hole,30.0,
ecard3-H4,Second,Beedrill,['Grass'],Pokémon,['Stage 2'],80.0,,Rare Holo,Needle Rush,31.73951305368143,
ecard3-H5,Second,Crobat,['Grass'],Pokémon,['Stage 2'],90.0,,Rare Holo,Double Cross,31.73951305368143,
ecard3-H6,Second,Dewgong,['Water'],Pokémon,['Stage 1'],80.0,,Rare Holo,Freeze Lock|Crushing Ice,20.0,
ecard3-H7,Second,Flareon,['Fire'],Pokémon,['Stage 1'],70.0,,Rare Holo,Singe|Burn Booster,31.73951305368143,
ecard3-H8,Second,Forretress,['Metal'],Pokémon,['Stage 1'],70.0,,Rare Holo,Spinning Blow|Scatterbomb,40.0,
ecard3-H9,Second,Gengar,['Psychic'],Pokémon,['Stage 2'],100.0,,Rare Holo,Hydrokinesis,40.0,
ex1-1,Third,Aggron,['Metal'],Pokémon,['Stage 2'],110.0,,Rare Holo,Retaliate|Mega Punch|Double Lariat,40.0,
ex1-2,Third,Beautifly,['Grass'],Pokémon,['Stage 2'],80.0,,Rare Holo,Stun Spore|Parallel Gain,35.0,
ex1-3,Third,Blaziken,['Fire'],Pokémon,['Stage 2'],100.0,,Rare Holo,Fire Stream,50.0,
ex1-4,Third,Camerupt,['Fire'],Pokémon,['Stage 1'],90.0,,Rare Holo,Lava Burn|Fire Spin,60.0,
ex1-5,Third,Delcatty,['Colorless'],Pokémon,['Stage 1'],70.0,,Rare Holo,Max Energy Source,31.73951305368143,
ex1-6,Third,Dustox,['Grass'],Pokémon,['Stage 2'],90.0,,Rare Holo,Toxic|Gust,50.0,
ex1-7,Third,Gardevoir,['Psychic'],Pokémon,['Stage 2'],100.0,,Rare Holo,Energy Burst,31.73951305368143,
ex1-8,Third,Hariyama,['Fighting'],Pokémon,['Stage 1'],90.0,,Rare Holo,Super Slap Push|Mega Throw,31.73951305368143,
ex1-9,Third,Manectric,['Lightning'],Pokémon,['Stage 1'],70.0,,Rare Holo,Attract Current|Thunder Jolt,30.0,
ex1-10,Third,Mightyena,['Darkness'],Pokémon,['Stage 1'],70.0,,Rare Holo,Shakedown,40.0,
ex1-11,Third,Sceptile,['Grass'],Pokémon,['Stage 2'],120.0,,Rare Holo,Lizard Poison|Solarbeam,45.0,
ex1-12,Third,Slaking,['Colorless'],Pokémon,['Stage 2'],120.0,,Rare Holo,Critical Move,100.0,
ex1-13,Third,Swampert,['Water'],Pokémon,['Stage 2'],110.0,,Rare Holo,Hypno Splash,50.0,
ex1-14,Third,Wailord,['Water'],Pokémon,['Stage 1'],120.0,,Rare Holo,Take Down|Surf,60.0,
ex1-15,Third,Blaziken,['Fire'],Pokémon,['Stage 2'],110.0,,Rare,Clutch|Flamethrower,50.0,
ex1-16,Third,Breloom,['Grass'],Pokémon,['Stage 1'],70.0,,Rare,Headbutt|Battle Blast,20.0,
ex1-17,Third,Donphan,['Fighting'],Pokémon,['Stage 1'],80.0,,Rare,Rend|Double Spin,31.73951305368143,
ex1-18,Third,Nosepass,['Fighting'],Pokémon,['Basic'],60.0,['Probopass'],Rare,Invisible Hand|Repulsion,31.73951305368143,"Nosepass, Probopass"
ex1-19,Third,Pelipper,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Stockpile|Spit Up|Swallow,25.0,
ex1-20,Third,Sceptile,['Grass'],Pokémon,['Stage 2'],100.0,,Rare,Tail Rap,31.73951305368143,
ex1-21,Third,Seaking,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Water Arrow|Fast Stream,30.0,
ex1-22,Third,Sharpedo,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Dark Slash,31.73951305368143,
ex1-23,Third,Swampert,['Water'],Pokémon,['Stage 2'],100.0,,Rare,Water Arrow|Waterfall,50.0,
ex1-24,Third,Weezing,['Grass'],Pokémon,['Stage 1'],80.0,,Rare,Confusion Gas|Poison Smog,10.0,
ex1-25,Third,Aron,['Metal'],Pokémon,['Basic'],50.0,['Lairon'],Uncommon,Rollout|Double Stab,10.0,"Aron, Lairon, Aggron"
ex1-26,Third,Cascoon,['Grass'],Pokémon,['Stage 1'],70.0,['Dustox'],Uncommon,Poison Thread,31.73951305368143,
ex1-27,Third,Combusken,['Fire'],Pokémon,['Stage 1'],70.0,['Blaziken'],Uncommon,Flare|Double Kick,20.0,
ex1-28,Third,Combusken,['Fire'],Pokémon,['Stage 1'],80.0,['Blaziken'],Uncommon,Lunge,50.0,
ex1-29,Third,Delcatty,['Colorless'],Pokémon,['Stage 1'],80.0,,Uncommon,Energy Call|Cannonball,10.0,
ex1-30,Third,Electrike,['Lightning'],Pokémon,['Basic'],50.0,['Manectric'],Uncommon,Charge|Thunder Jolt,30.0,"Electrike, Manectric"
ex1-31,Third,Grovyle,['Grass'],Pokémon,['Stage 1'],70.0,['Sceptile'],Uncommon,Poison Breath|Swift,30.0,
ex1-32,Third,Grovyle,['Grass'],Pokémon,['Stage 1'],80.0,['Sceptile'],Uncommon,Slash,20.0,
ex1-33,Third,Hariyama,['Fighting'],Pokémon,['Stage 1'],80.0,,Uncommon,Shove|Slap Down,20.0,
ex1-34,Third,Kirlia,['Psychic'],Pokémon,['Stage 1'],70.0,"['Gardevoir', 'Gallade']",Uncommon,Removal Beam|Super Psy,30.0,
ex1-35,Third,Kirlia,['Psychic'],Pokémon,['Stage 1'],70.0,"['Gardevoir', 'Gallade']",Uncommon,Dazzle Dance|Life Drain,31.73951305368143,
ex1-36,Third,Lairon,['Metal'],Pokémon,['Stage 1'],70.0,['Aggron'],Uncommon,Ram|Metal Claw,30.0,
ex1-37,Third,Lairon,['Metal'],Pokémon,['Stage 1'],80.0,['Aggron'],Uncommon,Magnitude|One-Two Strike,20.0,
ex1-38,Third,Linoone,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Seek Out|Continuous Headbutt,31.73951305368143,
ex1-39,Third,Manectric,['Lightning'],Pokémon,['Stage 1'],70.0,,Uncommon,Thundershock|Gigashock,30.0,
ex1-40,Third,Marshtomp,['Water'],Pokémon,['Stage 1'],70.0,['Swampert'],Uncommon,Bubble|Slash,25.0,
ex1-41,Third,Marshtomp,['Water'],Pokémon,['Stage 1'],80.0,['Swampert'],Uncommon,Aqua Sonic,20.0,
ex1-42,Third,Mightyena,['Darkness'],Pokémon,['Stage 1'],70.0,,Uncommon,Bite|Ambush,20.0,
ex1-43,Third,Silcoon,['Grass'],Pokémon,['Stage 1'],60.0,['Beautifly'],Uncommon,Gooey Thread,10.0,
ex1-44,Third,Skitty,['Colorless'],Pokémon,['Basic'],40.0,['Delcatty'],Uncommon,Minor Errand-Running|Lullaby,10.0,"Skitty, Delcatty"
ex1-45,Third,Slakoth,['Colorless'],Pokémon,['Basic'],40.0,['Vigoroth'],Uncommon,Claw|Slack Off,20.0,"Slakoth, Vigoroth, Slaking"
ex1-46,Third,Swellow,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Wing Attack,30.0,
ex1-47,Third,Vigoroth,['Colorless'],Pokémon,['Stage 1'],70.0,['Slaking'],Uncommon,Fury Swipes|Rage,31.73951305368143,
ex1-48,Third,Wailmer,['Water'],Pokémon,['Basic'],80.0,['Wailord'],Uncommon,Rest|Water Gun,31.73951305368143,"Wailmer, Wailord"
ex1-49,Third,Aron,['Metal'],Pokémon,['Basic'],40.0,['Lairon'],Common,Teary Eyes|Ram,20.0,"Aron, Lairon, Aggron"
ex1-50,Third,Aron,['Metal'],Pokémon,['Basic'],50.0,['Lairon'],Common,Gnaw,10.0,"Aron, Lairon, Aggron"
ex1-51,Third,Carvanha,['Water'],Pokémon,['Basic'],40.0,['Sharpedo'],Common,Big Bite,10.0,"Carvanha, Sharpedo"
ex1-52,Third,Electrike,['Lightning'],Pokémon,['Basic'],50.0,['Manectric'],Common,Headbutt,10.0,"Electrike, Manectric"
ex1-53,Third,Electrike,['Lightning'],Pokémon,['Basic'],50.0,['Manectric'],Common,Super Thunder Wave|Tackle,20.0,"Electrike, Manectric"
ex1-54,Third,Koffing,['Grass'],Pokémon,['Basic'],50.0,['Weezing'],Common,Tackle|Double-edge,20.0,"Koffing, Weezing"
ex1-55,Third,Goldeen,['Water'],Pokémon,['Basic'],50.0,['Seaking'],Common,Flail,31.73951305368143,"Goldeen, Seaking"
ex1-56,Third,Makuhita,['Fighting'],Pokémon,['Basic'],50.0,['Hariyama'],Common,Slap Push|Lunge Out,15.0,"Makuhita, Hariyama"
ex1-57,Third,Makuhita,['Fighting'],Pokémon,['Basic'],50.0,['Hariyama'],Common,Fling|Low Kick,30.0,"Makuhita, Hariyama"
ex1-58,Third,Makuhita,['Fighting'],Pokémon,['Basic'],50.0,['Hariyama'],Common,Fake Out,10.0,"Makuhita, Hariyama"
ex1-59,Third,Mudkip,['Water'],Pokémon,['Basic'],50.0,['Marshtomp'],Common,Bubble,10.0,"Mudkip, Marshtomp, Swampert"
ex1-60,Third,Mudkip,['Water'],Pokémon,['Basic'],50.0,['Marshtomp'],Common,Pound|Fury Swipes,10.0,"Mudkip, Marshtomp, Swampert"
ex1-61,Third,Numel,['Fire'],Pokémon,['Basic'],50.0,['Camerupt'],Common,Headbutt|Burn Off,10.0,"Numel, Camerupt"
ex1-62,Third,Phanpy,['Fighting'],Pokémon,['Basic'],50.0,['Donphan'],Common,Stampede|Trembler,10.0,"Phanpy, Donphan"
ex1-63,Third,Poochyena,['Darkness'],Pokémon,['Basic'],40.0,['Mightyena'],Common,Bite,10.0,"Poochyena, Mightyena"
ex1-64,Third,Poochyena,['Darkness'],Pokémon,['Basic'],50.0,['Mightyena'],Common,Knock Off|Rear Kick,20.0,"Poochyena, Mightyena"
ex1-65,Third,Poochyena,['Darkness'],Pokémon,['Basic'],50.0,['Mightyena'],Common,Shadow Bind,10.0,"Poochyena, Mightyena"
ex1-66,Third,Ralts,['Psychic'],Pokémon,['Basic'],50.0,['Kirlia'],Common,Confuse Ray,10.0,"Ralts, Kirlia, Gardevoir, Gallade"
ex1-67,Third,Ralts,['Psychic'],Pokémon,['Basic'],50.0,['Kirlia'],Common,Headbutt|Hypnoblast,15.0,"Ralts, Kirlia, Gardevoir, Gallade"
ex1-68,Third,Ralts,['Psychic'],Pokémon,['Basic'],50.0,['Kirlia'],Common,Pound|Link Blast,25.0,"Ralts, Kirlia, Gardevoir, Gallade"
ex1-69,Third,Shroomish,['Grass'],Pokémon,['Basic'],40.0,['Breloom'],Common,Sleep Powder,10.0,"Shroomish, Breloom"
ex1-70,Third,Skitty,['Colorless'],Pokémon,['Basic'],40.0,['Delcatty'],Common,Plus Energy|Scratch,10.0,"Skitty, Delcatty"
ex1-71,Third,Skitty,['Colorless'],Pokémon,['Basic'],50.0,['Delcatty'],Common,Tackle|Lunge,20.0,"Skitty, Delcatty"
ex1-72,Third,Taillow,['Colorless'],Pokémon,['Basic'],40.0,['Swellow'],Common,Peck|Wing Attack,15.0,"Taillow, Swellow"
ex1-73,Third,Torchic,['Fire'],Pokémon,['Basic'],40.0,['Combusken'],Common,Peck|Fireworks,20.0,"Torchic, Combusken, Blaziken"
ex1-74,Third,Torchic,['Fire'],Pokémon,['Basic'],50.0,['Combusken'],Common,Singe,31.73951305368143,"Torchic, Combusken, Blaziken"
ex1-75,Third,Treecko,['Grass'],Pokémon,['Basic'],40.0,['Grovyle'],Common,Poison Breath,31.73951305368143,"Treecko, Grovyle, Sceptile"
ex1-76,Third,Treecko,['Grass'],Pokémon,['Basic'],40.0,['Grovyle'],Common,Tail Slap|Razor Leaf,15.0,"Treecko, Grovyle, Sceptile"
ex1-77,Third,Wingull,['Water'],Pokémon,['Basic'],40.0,['Pelipper'],Common,Surprise Attack,20.0,"Wingull, Pelipper"
ex1-78,Third,Wurmple,['Grass'],Pokémon,['Basic'],50.0,"['Silcoon', 'Cascoon']",Common,Signs of Evolution|Poison Barb,31.73951305368143,"Wurmple, Silcoon, Beautifly, Cascoon, Dustox"
ex1-79,Third,Zigzagoon,['Colorless'],Pokémon,['Basic'],40.0,['Linoone'],Common,Fury Swipes,31.73951305368143,"Zigzagoon, Linoone, Obstagoon"
ex2-1,Third,Armaldo,['Fighting'],Pokémon,['Stage 2'],120.0,,Rare Holo,Blade Arms,60.0,
ex2-2,Third,Cacturne,['Grass'],Pokémon,['Stage 1'],80.0,,Rare Holo,Feint Attack,31.73951305368143,
ex2-3,Third,Cradily,['Grass'],Pokémon,['Stage 2'],100.0,,Rare Holo,Lure Poison|Spiral Drain,50.0,
ex2-4,Third,Dusclops,['Psychic'],Pokémon,['Stage 1'],70.0,['Dusknoir'],Rare Holo,Judgement|Random Curse,31.73951305368143,
ex2-5,Third,Flareon,['Fire'],Pokémon,['Stage 1'],80.0,,Rare Holo,Super Singe|Flamethrower,45.0,
ex2-6,Third,Jolteon,['Lightning'],Pokémon,['Stage 1'],70.0,,Rare Holo,Double Kick|Lightning Strike,40.0,
ex2-7,Third,Ludicolo,['Water'],Pokémon,['Stage 2'],90.0,,Rare Holo,Hydro Punch,31.73951305368143,
ex2-8,Third,Lunatone,['Psychic'],Pokémon,['Basic'],60.0,,Rare Holo,Cosmic Draw|Lunar Blast,30.0,Lunatone
ex2-9,Third,Mawile,['Metal'],Pokémon,['Basic'],60.0,,Rare Holo,Scam|Metal Hook,20.0,Mawile
ex2-10,Third,Sableye,['Darkness'],Pokémon,['Basic'],60.0,,Rare Holo,Supernatural|Dark Bind,20.0,Sableye
ex2-11,Third,Seviper,['Grass'],Pokémon,['Basic'],80.0,,Rare Holo,Deadly Poison|Extra Poison,15.0,Seviper
ex2-12,Third,Shiftry,['Grass'],Pokémon,['Stage 2'],120.0,,Rare Holo,Light Touch Throw,31.73951305368143,
ex2-13,Third,Solrock,['Fighting'],Pokémon,['Basic'],70.0,,Rare Holo,Cosmic Draw|Solar Blast,40.0,Solrock
ex2-14,Third,Zangoose,['Colorless'],Pokémon,['Basic'],70.0,,Rare Holo,Target Slash|Super Slash,31.73951305368143,Zangoose
ex2-15,Third,Arcanine,['Fire'],Pokémon,['Stage 1'],80.0,,Rare,Burn Up,60.0,
ex2-16,Third,Espeon,['Psychic'],Pokémon,['Stage 1'],80.0,,Rare,Confuse Ray|Energy Crush,20.0,
ex2-17,Third,Golduck,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Special Blow,31.73951305368143,
ex2-18,Third,Kecleon,['Colorless'],Pokémon,['Basic'],60.0,,Rare,Double Scratch,31.73951305368143,Kecleon
ex2-19,Third,Omastar,['Water'],Pokémon,['Stage 2'],110.0,,Rare,Pull Down|Hydrocannon,31.73951305368143,
ex2-20,Third,Pichu,['Lightning'],Pokémon,['Basic'],40.0,['Pikachu'],Rare,Energy Retrieval,31.73951305368143,"Pichu, Pikachu, Raichu"
ex2-21,Third,Sandslash,['Fighting'],Pokémon,['Stage 1'],70.0,,Rare,Sand Swirl|Earthquake,60.0,
ex2-22,Third,Shiftry,['Grass'],Pokémon,['Stage 2'],120.0,,Rare,Feint Attack|Slash,60.0,
ex2-23,Third,Steelix,['Metal'],Pokémon,['Stage 1'],100.0,,Rare,Rage|Spinning Tail,31.73951305368143,
ex2-24,Third,Umbreon,['Darkness'],Pokémon,['Stage 1'],80.0,,Rare,Confuse Ray|Moon Impact,25.0,
ex2-25,Third,Vaporeon,['Water'],Pokémon,['Stage 1'],70.0,,Rare,Aurora Beam|Aqua Sonic,40.0,
ex2-26,Third,Wobbuffet,['Psychic'],Pokémon,['Basic'],80.0,,Rare,Flip Over,50.0,Wobbuffet
ex2-27,Third,Anorith,['Fighting'],Pokémon,['Stage 1'],80.0,['Armaldo'],Uncommon,Fast Evolution|Pierce,30.0,
ex2-28,Third,Anorith,['Fighting'],Pokémon,['Stage 1'],80.0,['Armaldo'],Uncommon,Slash|Double Scratch,20.0,
ex2-29,Third,Arbok,['Grass'],Pokémon,['Stage 1'],70.0,,Uncommon,Toxic,20.0,
ex2-30,Third,Azumarill,['Water'],Pokémon,['Stage 1'],70.0,,Uncommon,Drizzle|Max Bubbles,31.73951305368143,
ex2-31,Third,Azurill,['Colorless'],Pokémon,['Basic'],40.0,['Marill'],Uncommon,Jump Catch,31.73951305368143,"Azurill, Marill, Azumarill"
ex2-32,Third,Baltoy,['Fighting'],Pokémon,['Basic'],50.0,['Claydol'],Uncommon,Rapid Spin,10.0,"Baltoy, Claydol"
ex2-33,Third,Breloom,['Grass'],Pokémon,['Stage 1'],70.0,,Uncommon,Super Poison Breath|Sky Uppercut,50.0,
ex2-34,Third,Delcatty,['Colorless'],Pokémon,['Stage 1'],80.0,,Uncommon,Scratch|Ultra Energy Source,30.0,
ex2-35,Third,Electabuzz,['Lightning'],Pokémon,['Basic'],60.0,['Electivire'],Uncommon,Plasma|Thunder Spear,10.0,"Electabuzz, Electivire"
ex2-36,Third,Elekid,['Lightning'],Pokémon,['Basic'],40.0,['Electabuzz'],Uncommon,Gather Energy,31.73951305368143,"Elekid, Electabuzz, Electivire"
ex2-37,Third,Fearow,['Colorless'],Pokémon,['Stage 1'],70.0,,Uncommon,Double Wing Attack|Rend,31.73951305368143,
ex2-38,Third,Illumise,['Grass'],Pokémon,['Basic'],60.0,,Uncommon,Chaotic Noise|Pester,31.73951305368143,Illumise
ex2-39,Third,Kabuto,['Water'],Pokémon,['Stage 1'],60.0,['Kabutops'],Uncommon,Team Assembly|Pierce,20.0,
ex2-40,Third,Kirlia,['Psychic'],Pokémon,['Stage 1'],70.0,"['Gardevoir', 'Gallade']",Uncommon,Psyshock|Link Blast,40.0,
ex2-41,Third,Lairon,['Metal'],Pokémon,['Stage 1'],70.0,['Aggron'],Uncommon,Iron Defense|Headbutt,50.0,
ex2-42,Third,Lileep,['Grass'],Pokémon,['Stage 1'],80.0,['Cradily'],Uncommon,Influence|Time Spiral,31.73951305368143,
ex2-43,Third,Lileep,['Grass'],Pokémon,['Stage 1'],80.0,['Cradily'],Uncommon,Amnesia|Headbutt,30.0,
